revid,timestamp,label,description,alias,action,language,property
667770506,2018-04-21T17:44:22Z,,,tt,add,tt,P856
667770510,2018-04-21T17:44:22Z,,,tt-cyrl,add,tt-cyrl,P856
667770551,2018-04-21T17:44:37Z,,tt,,update,tt,P856
667770554,2018-04-21T17:44:38Z,,tt-cyrl,,add,tt-cyrl,P856
692938393,2018-06-09T16:11:06Z,sr,,,update,sr,P856
692938404,2018-06-09T16:11:07Z,,,sr,add,sr,P856
692939437,2018-06-09T16:12:44Z,,,sr,update,sr,P856
694795446,2018-06-13T05:34:33Z,ro,,,update,ro,P856
694795451,2018-06-13T05:34:33Z,,ro,,update,ro,P856
694795453,2018-06-13T05:34:34Z,,,ro,update,ro,P856
704360744,2018-06-30T00:40:01Z,,,sv,remove,sv,P856
714164458,2018-07-22T12:35:37Z,,en,,update,en,P856
722599130,2018-08-07T20:54:55Z,ht,,,add,ht,P856
722599137,2018-08-07T20:54:56Z,,ht,,add,ht,P856
728073383,2018-08-17T20:14:44Z,en,en,en,uptdate,en,P856
231860975,2015-07-17T08:53:53Z,en,,,add,en,P1999
231871847,2015-07-17T11:41:32Z,sr,,,add,sr,P1999
235867471,2015-07-21T06:01:53Z,es,,,add,es,P1999
235867473,2015-07-21T06:01:53Z,,es,,add,es,P1999
236546662,2015-07-23T15:24:46Z,nl,,,add,nl,P1999
237985125,2015-07-30T09:12:45Z,be,,,add,be,P1999
238797263,2015-08-04T19:13:19Z,pl,,,add,pl,P1999
253333038,2015-09-23T20:16:04Z,hu,,,add,hu,P1999
254266419,2015-09-29T20:30:40Z,mk,,,add,mk,P1999
289585356,2016-01-08T11:09:57Z,ko,,,add,ko,P1999
289585357,2016-01-08T11:09:57Z,,ko,,add,ko,P1999
289585358,2016-01-08T11:09:58Z,,,ko,add,ko,P1999
289585386,2016-01-08T11:10:05Z,,ko,,update,ko,P1999
292226173,2016-01-15T15:44:57Z,eo,,,add,eo,P1999
292226180,2016-01-15T15:44:58Z,,en,,remove,en,P1999
292226182,2016-01-15T15:44:58Z,fy,,,add,fy,P1999
292993623,2016-01-18T03:05:41Z,id,,,add,id,P1999
292993626,2016-01-18T03:05:42Z,,id,,add,id,P1999
292993628,2016-01-18T03:05:43Z,,,id,add,id,P1999
364801621,2016-08-16T09:07:30Z,hu,,,update,hu,P1999
371923042,2016-09-01T04:53:21Z,id,,,update,id,P1999
371923046,2016-09-01T04:53:22Z,,,id,add,id,P1999
377935959,2016-09-21T18:16:47Z,ca,,,add,ca,P1999
377935962,2016-09-21T18:16:47Z,,ca,,add,ca,P1999
377935966,2016-09-21T18:16:48Z,,,ca,add,ca,P1999
412534795,2016-11-30T07:43:50Z,jv,,,add,jv,P1999
412534846,2016-11-30T07:44:15Z,,id,,update,id,P1999
423172230,2017-01-01T14:36:48Z,nb,,,add,nb,P1999
423172233,2017-01-01T14:36:48Z,nn,,,add,nn,P1999
423206794,2017-01-01T18:08:13Z,,nb,,add,nb,P1999
465482589,2017-03-12T18:45:05Z,sco,,,add,sco,P1999
530091700,2017-08-01T13:55:21Z,sl,,,add,sl,P1999
584113955,2017-10-25T20:58:05Z,tt,,,add,tt,P1999
592543820,2017-11-12T09:22:01Z,,en,,add,en,P1999
592543822,2017-11-12T09:22:02Z,,,en,add,en,P1999
599333582,2017-11-27T10:44:01Z,uk,,,add,uk,P1999
599333586,2017-11-27T10:44:02Z,,uk,,add,uk,P1999
599333590,2017-11-27T10:44:02Z,,,uk,add,uk,P1999
603653383,2017-12-04T22:31:42Z,pt,,,add,pt,P1999
603653388,2017-12-04T22:31:43Z,,pt,,add,pt,P1999
603653396,2017-12-04T22:31:43Z,,,pt,add,pt,P1999
611761646,2017-12-21T11:51:25Z,ar,,,add,ar,P1999
630108127,2018-02-12T03:24:23Z,eo,,,update,eo,P1999
630108131,2018-02-12T03:24:24Z,,eo,,add,eo,P1999
630111214,2018-02-12T03:33:14Z,eo,,,update,eo,P1999
631742480,2018-02-16T07:00:46Z,fa,,,add,fa,P1999
631742482,2018-02-16T07:00:47Z,,fa,,add,fa,P1999
635373059,2018-02-21T03:54:56Z,bn,,,add,bn,P1999
705676563,2018-07-03T13:03:51Z,ast,,,add,ast,P1999
705676567,2018-07-03T13:03:52Z,,ast,,add,ast,P1999
705676570,2018-07-03T13:03:52Z,,,ast,add,ast,P1999
712792785,2018-07-19T11:13:43Z,he,,,add,he,P1999
721008253,2018-08-04T15:30:42Z,,ru,,add,ru,P1999
586086384,2017-10-29T17:54:34Z,fr,,,add,fr,P4439
587404643,2017-11-01T14:05:41Z,es,,,add,es,P4439
608067431,2017-12-13T17:12:27Z,ca,,,add,ca,P4439
617487248,2018-01-07T18:04:26Z,uk,,,add,uk,P4439
637792068,2018-02-24T09:32:27Z,,uk,,add,uk,P4439
640835773,2018-02-28T15:38:33Z,ar,,,add,ar,P4439
640835778,2018-02-28T15:38:34Z,,,ar,add,ar,P4439
687633435,2018-05-30T22:48:13Z,fr,,,update,fr,P4439
713799951,2018-07-21T14:47:46Z,es,,,update,es,P4439
713799954,2018-07-21T14:47:47Z,,,es,add,es,P4439
10254527,2013-03-08T16:02:53Z,,en,,update,en,P249
10255065,2013-03-08T16:06:52Z,,,en,add,en,P249
10269885,2013-03-08T18:01:18Z,fr,,,update,fr,P249
10270020,2013-03-08T18:02:31Z,,fr,,update,fr,P249
10280601,2013-03-08T19:23:26Z,ca,,,update,ca,P249
10280639,2013-03-08T19:23:43Z,,ca,,update,ca,P249
10287802,2013-03-08T20:11:43Z,ru,,,update,ru,P249
10287867,2013-03-08T20:12:06Z,,ru,,update,ru,P249
10381132,2013-03-09T01:24:12Z,de,,,update,de,P249
10381494,2013-03-09T01:25:28Z,,de,,update,de,P249
10473764,2013-03-09T09:52:41Z,zh-hant,,,update,zh-hant,P249
10473799,2013-03-09T09:53:00Z,zh,,,update,zh,P249
10473802,2013-03-09T09:53:02Z,zh-hans,,,update,zh-hans,P249
10486514,2013-03-09T11:10:51Z,nl,,,update,nl,P249
10532981,2013-03-09T17:37:01Z,pl,,,update,pl,P249
10533024,2013-03-09T17:37:20Z,,pl,,update,pl,P249
10533079,2013-03-09T17:37:45Z,pl,,,update,pl,P249
10662786,2013-03-10T09:33:01Z,it,,,update,it,P249
10663027,2013-03-10T09:34:57Z,,it,,update,it,P249
11173500,2013-03-11T14:09:42Z,sr,,,update,sr,P249
11450518,2013-03-12T08:06:08Z,vi,,,update,vi,P249
11450535,2013-03-12T08:06:13Z,,,vi,add,vi,P249
12930235,2013-03-17T09:05:12Z,uk,,,update,uk,P249
12973605,2013-03-17T12:17:14Z,da,,,update,da,P249
13507672,2013-03-19T15:12:52Z,ja,,,update,ja,P249
13507767,2013-03-19T15:13:37Z,,ja,,update,ja,P249
13508957,2013-03-19T15:18:44Z,,,ja,add,ja,P249
13933275,2013-03-21T09:25:49Z,fi,,,update,fi,P249
13933325,2013-03-21T09:26:19Z,,fi,,update,fi,P249
13933357,2013-03-21T09:26:36Z,,fi,,update,fi,P249
15321426,2013-03-26T15:45:56Z,cs,,,update,cs,P249
15321463,2013-03-26T15:46:04Z,,cs,,update,cs,P249
15321489,2013-03-26T15:46:08Z,,cs,,update,cs,P249
16585591,2013-03-29T13:51:25Z,,fa,,update,fa,P249
17172188,2013-03-30T20:02:41Z,ro,,,update,ro,P249
17172268,2013-03-30T20:02:56Z,,ro,,update,ro,P249
18600152,2013-04-02T12:12:52Z,el,,,update,el,P249
18600982,2013-04-02T12:14:29Z,,el,,update,el,P249
18608968,2013-04-02T12:31:19Z,,el,,update,el,P249
22520390,2013-04-07T22:16:09Z,es,,,update,es,P249
22520977,2013-04-07T22:16:49Z,,es,,update,es,P249
23830151,2013-04-09T17:12:40Z,zh-tw,,,update,zh-tw,P249
24496085,2013-04-11T11:34:16Z,nds,,,update,nds,P249
24956843,2013-04-14T03:12:58Z,ast,,,update,ast,P249
24956930,2013-04-14T03:13:27Z,,,ast,add,ast,P249
24957521,2013-04-14T03:17:21Z,,ast,,update,ast,P249
30487331,2013-04-24T13:11:42Z,be,,,update,be,P249
30487364,2013-04-24T13:11:50Z,,be,,update,be,P249
30719752,2013-04-25T01:18:03Z,id,,,update,id,P249
30720181,2013-04-25T01:19:30Z,,id,,update,id,P249
31431351,2013-04-26T22:39:03Z,nn,,,update,nn,P249
32630642,2013-04-29T18:35:21Z,fa,,,update,fa,P249
35033928,2013-05-04T15:42:00Z,sco,,,update,sco,P249
35211897,2013-05-04T20:55:58Z,hu,,,update,hu,P249
35211950,2013-05-04T20:56:05Z,,,hu,add,hu,P249
35212834,2013-05-04T20:57:45Z,,hu,,update,hu,P249
38700250,2013-05-09T15:52:29Z,,de,,update,de,P249
41569348,2013-05-13T20:50:54Z,es,,,update,es,P249
41569503,2013-05-13T20:51:13Z,,,es,add,es,P249
43026538,2013-05-17T01:52:28Z,mk,,,update,mk,P249
43026576,2013-05-17T01:52:43Z,,mk,,update,mk,P249
43026621,2013-05-17T01:52:56Z,mk,,,update,mk,P249
43026649,2013-05-17T01:53:03Z,,mk,,update,mk,P249
49893081,2013-06-08T22:03:59Z,hr,,,update,hr,P249
49893578,2013-06-08T22:16:56Z,,hr,,update,hr,P249
52699630,2013-06-27T07:26:18Z,ms,,,update,ms,P249
53527296,2013-06-30T17:21:33Z,bs,,,update,bs,P249
53527480,2013-06-30T17:22:29Z,,bs,,update,bs,P249
54341379,2013-07-05T09:02:53Z,zh-hans,,,update,zh-hans,P249
56235311,2013-07-11T05:43:29Z,he,,,update,he,P249
56235490,2013-07-11T05:43:54Z,,he,,update,he,P249
56238251,2013-07-11T05:50:06Z,,he,,update,he,P249
66270062,2013-08-20T03:29:38Z,pt,,,update,pt,P249
66270124,2013-08-20T03:30:11Z,,pt,,update,pt,P249
67484239,2013-08-29T03:42:48Z,pt-br,,,add,pt-br,P249
67484244,2013-08-29T03:42:53Z,,pt-br,,add,pt-br,P249
70226838,2013-09-13T15:43:28Z,be-tarask,,,add,be-tarask,P249
70226885,2013-09-13T15:43:39Z,,be-tarask,,add,be-tarask,P249
70687312,2013-09-15T18:33:17Z,oc,,,add,oc,P249
83497737,2013-11-03T16:27:53Z,da,,,update,da,P249
83497965,2013-11-03T16:28:50Z,,da,,add,da,P249
83498035,2013-11-03T16:29:05Z,,,da,add,da,P249
95905205,2013-12-23T14:16:11Z,zh-hk,,,add,zh-hk,P249
111537075,2014-02-22T23:51:45Z,nb,,,add,nb,P249
122939936,2014-04-26T16:48:23Z,zh-cn,,,add,zh-cn,P249
137318075,2014-06-10T18:53:52Z,,,it,add,it,P249
137350922,2014-06-11T01:46:51Z,ko,,,add,ko,P249
139653541,2014-06-22T13:33:01Z,ia,,,add,ia,P249
139654742,2014-06-22T13:36:14Z,,ia,,add,ia,P249
147096676,2014-07-23T16:58:10Z,,,nl,add,nl,P249
155163352,2014-09-02T01:24:52Z,en-gb,,,add,en-gb,P249
155163526,2014-09-02T01:25:28Z,,en-gb,,add,en-gb,P249
194727660,2015-02-08T18:52:15Z,sv,,,add,sv,P249
209573513,2015-04-08T16:54:30Z,sv,,,update,sv,P249
213474895,2015-04-29T17:34:10Z,,en,,update,en,P249
221913333,2015-06-10T13:30:01Z,scn,,,add,scn,P249
221913336,2015-06-10T13:30:02Z,,scn,,add,scn,P249
221913338,2015-06-10T13:30:03Z,,,scn,add,scn,P249
258184787,2015-10-15T07:12:04Z,,scn,,update,scn,P249
304055447,2016-02-15T14:11:27Z,ar,,,add,ar,P249
314557985,2016-03-22T09:33:16Z,uk,,,update,uk,P249
314557993,2016-03-22T09:33:18Z,,uk,,add,uk,P249
314557999,2016-03-22T09:33:21Z,,,uk,add,uk,P249
382597353,2016-09-30T10:01:16Z,th,,,add,th,P249
465747348,2017-03-13T09:59:32Z,cy,,,add,cy,P249
467642468,2017-03-18T08:48:55Z,,,ru,add,ru,P249
525205738,2017-07-24T06:01:26Z,es,,,update,es,P249
551175773,2017-09-03T14:35:32Z,,,en,add,en,P249
591241818,2017-11-09T11:24:43Z,,zh,,add,zh,P249
591241828,2017-11-09T11:24:44Z,,,zh,add,zh,P249
591241973,2017-11-09T11:24:58Z,,,zh,update,zh,P249
605019004,2017-12-06T20:31:20Z,,,en,add,en,P249
615388742,2017-12-31T12:14:48Z,,,mk,add,mk,P249
617801695,2018-01-08T17:53:45Z,,,ru,add,ru,P249
705545037,2018-07-03T00:15:34Z,,en,,update,en,P249
430275173,2017-01-15T16:40:27Z,en,,,add,en,P3469
432479746,2017-01-18T13:57:47Z,sr,,,add,sr,P3469
435243109,2017-01-23T17:48:52Z,fr,,,add,fr,P3469
435243111,2017-01-23T17:48:53Z,,fr,,add,fr,P3469
441663082,2017-02-04T03:01:40Z,fr,,,update,fr,P3469
441663085,2017-02-04T03:01:40Z,,,fr,add,fr,P3469
450344932,2017-02-17T13:15:14Z,nl,,,add,nl,P3469
450345030,2017-02-17T13:15:23Z,nl,,,update,nl,P3469
467262050,2017-03-17T12:49:02Z,he,,,add,he,P3469
477884365,2017-04-24T11:34:23Z,it,,,add,it,P3469
603275569,2017-12-04T09:21:40Z,ar,,,add,ar,P3469
603275574,2017-12-04T09:21:41Z,,,ar,add,ar,P3469
615448488,2017-12-31T21:24:16Z,uk,,,add,uk,P3469
249997974,2015-09-09T21:23:14Z,en,,,add,en,P2046
250000232,2015-09-09T21:24:45Z,fr,,,add,fr,P2046
250009458,2015-09-09T21:32:21Z,sv,,,add,sv,P2046
250036327,2015-09-09T21:44:32Z,de,,,add,de,P2046
250683516,2015-09-10T05:51:29Z,cs,,,add,cs,P2046
250683517,2015-09-10T05:51:30Z,,,cs,add,cs,P2046
250683520,2015-09-10T05:51:31Z,sk,,,add,sk,P2046
250688051,2015-09-10T06:19:55Z,da,,,add,da,P2046
250690917,2015-09-10T06:35:29Z,es,,,add,es,P2046
250694727,2015-09-10T07:07:59Z,sr,,,add,sr,P2046
250695315,2015-09-10T07:14:43Z,fi,,,add,fi,P2046
250701907,2015-09-10T08:29:35Z,ru,,,add,ru,P2046
250701909,2015-09-10T08:29:36Z,,ru,,add,ru,P2046
250729978,2015-09-10T13:11:59Z,,,fr,add,fr,P2046
250731486,2015-09-10T13:19:39Z,,da,,add,da,P2046
250732717,2015-09-10T13:27:48Z,,,fr,add,fr,P2046
250739416,2015-09-10T13:42:48Z,nl,,,add,nl,P2046
250756743,2015-09-10T14:59:56Z,it,,,add,it,P2046
250756746,2015-09-10T14:59:57Z,,,it,add,it,P2046
250837818,2015-09-10T17:20:55Z,,en,,add,en,P2046
250837852,2015-09-10T17:20:57Z,,nl,,add,nl,P2046
250954961,2015-09-10T22:21:11Z,,fr,,add,fr,P2046
251088783,2015-09-11T05:05:03Z,,es,,add,es,P2046
251088786,2015-09-11T05:05:04Z,,,es,add,es,P2046
251088798,2015-09-11T05:05:09Z,,,de,add,de,P2046
251088802,2015-09-11T05:05:09Z,,,fr,remove,fr,P2046
251088816,2015-09-11T05:05:15Z,pt,,,add,pt,P2046
251103759,2015-09-11T06:18:34Z,eo,,,add,eo,P2046
251103764,2015-09-11T06:18:34Z,,eo,,add,eo,P2046
251107535,2015-09-11T06:34:32Z,el,,,add,el,P2046
251107540,2015-09-11T06:34:32Z,,el,,add,el,P2046
251239642,2015-09-11T14:36:41Z,,it,,add,it,P2046
251239659,2015-09-11T14:36:47Z,,it,,update,it,P2046
251305522,2015-09-11T16:58:10Z,pt-br,,,add,pt-br,P2046
251305523,2015-09-11T16:58:10Z,,pt-br,,add,pt-br,P2046
251305525,2015-09-11T16:58:11Z,,,pt-br,add,pt-br,P2046
251490096,2015-09-12T10:52:27Z,,,fr,add,fr,P2046
251534566,2015-09-12T15:30:27Z,pl,,,add,pl,P2046
251539286,2015-09-12T16:01:02Z,,de,,add,de,P2046
251568219,2015-09-12T19:29:11Z,nb,,,add,nb,P2046
251968087,2015-09-14T19:55:20Z,lv,,,add,lv,P2046
251968161,2015-09-14T19:55:44Z,,lv,,add,lv,P2046
252256831,2015-09-16T17:26:07Z,be,,,add,be,P2046
252470638,2015-09-17T09:04:36Z,zh,,,add,zh,P2046
252470641,2015-09-17T09:04:36Z,,zh,,add,zh,P2046
252470645,2015-09-17T09:04:37Z,,,zh,add,zh,P2046
252942665,2015-09-20T15:00:53Z,,,cs,add,cs,P2046
253286364,2015-09-23T14:05:02Z,mk,,,add,mk,P2046
253704547,2015-09-26T02:16:43Z,ja,,,add,ja,P2046
253990023,2015-09-27T21:16:35Z,hu,,,add,hu,P2046
254544251,2015-10-02T22:10:10Z,,nb,,add,nb,P2046
254941628,2015-10-05T08:35:23Z,fa,,,add,fa,P2046
256754541,2015-10-10T11:58:10Z,hy,,,add,hy,P2046
256789513,2015-10-10T14:18:41Z,ko,,,add,ko,P2046
258534543,2015-10-16T11:20:33Z,he,,,add,he,P2046
258884077,2015-10-16T17:02:59Z,ca,,,add,ca,P2046
258884143,2015-10-16T17:03:09Z,,ca,,add,ca,P2046
259971747,2015-10-19T05:11:31Z,zh-hans,,,add,zh-hans,P2046
260584072,2015-10-21T06:37:53Z,vi,,,add,vi,P2046
261552379,2015-10-23T16:50:31Z,bg,,,add,bg,P2046
261552388,2015-10-23T16:50:32Z,,bg,,add,bg,P2046
267216740,2015-11-02T13:21:05Z,es,,,update,es,P2046
267216743,2015-11-02T13:21:06Z,,,es,update,es,P2046
271505523,2015-11-14T10:42:15Z,uk,,,add,uk,P2046
271505555,2015-11-14T10:42:17Z,,uk,,add,uk,P2046
271505586,2015-11-14T10:42:20Z,,,uk,add,uk,P2046
277037840,2015-11-28T10:21:35Z,lt,,,add,lt,P2046
277703735,2015-11-30T18:22:34Z,ko,,,update,ko,P2046
277703760,2015-11-30T18:22:35Z,,ko,,add,ko,P2046
277703773,2015-11-30T18:22:36Z,,,ko,add,ko,P2046
286980436,2015-12-30T02:47:14Z,th,,,add,th,P2046
286980437,2015-12-30T02:47:15Z,,th,,add,th,P2046
286980438,2015-12-30T02:47:16Z,,,th,add,th,P2046
287015498,2015-12-30T08:26:27Z,ro,,,add,ro,P2046
291475875,2016-01-12T23:05:03Z,br,,,add,br,P2046
292285021,2016-01-15T20:12:23Z,ar,,,add,ar,P2046
293105863,2016-01-18T15:18:31Z,ko,,,update,ko,P2046
293105868,2016-01-18T15:18:32Z,,,ko,update,ko,P2046
293105883,2016-01-18T15:18:37Z,,,ko,add,ko,P2046
295615907,2016-01-25T01:31:58Z,,,el,add,el,P2046
298651068,2016-02-01T12:31:01Z,,sv,,add,sv,P2046
298651071,2016-02-01T12:31:02Z,,,sv,add,sv,P2046
298658414,2016-02-01T13:02:25Z,,,sv,add,sv,P2046
300491769,2016-02-04T13:30:37Z,lb,,,add,lb,P2046
302346940,2016-02-09T22:15:14Z,eu,,,add,eu,P2046
302346948,2016-02-09T22:15:15Z,,eu,,add,eu,P2046
302649460,2016-02-10T13:04:19Z,mt,,,add,mt,P2046
303164446,2016-02-12T13:07:13Z,,eo,,update,eo,P2046
314807523,2016-03-23T07:42:10Z,sl,,,add,sl,P2046
324028040,2016-04-21T07:29:33Z,nds,,,add,nds,P2046
325486815,2016-04-26T07:22:04Z,cy,,,add,cy,P2046
325486818,2016-04-26T07:22:05Z,en-gb,,,add,en-gb,P2046
330845383,2016-05-04T09:36:20Z,et,,,add,et,P2046
334816187,2016-05-10T16:13:00Z,ta,,,add,ta,P2046
335210281,2016-05-12T10:37:21Z,id,,,add,id,P2046
335210282,2016-05-12T10:37:21Z,,id,,add,id,P2046
335210284,2016-05-12T10:37:22Z,,,id,add,id,P2046
336618119,2016-05-15T14:38:46Z,mg,,,add,mg,P2046
347750339,2016-06-15T22:11:22Z,bn,,,add,bn,P2046
347750345,2016-06-15T22:11:23Z,,bn,,add,bn,P2046
348345364,2016-06-16T23:53:03Z,sco,,,add,sco,P2046
354167410,2016-07-04T17:55:24Z,be-tarask,,,add,be-tarask,P2046
354167411,2016-07-04T17:55:24Z,,be-tarask,,add,be-tarask,P2046
355527616,2016-07-08T08:21:38Z,bs,,,add,bs,P2046
355527622,2016-07-08T08:21:38Z,,bs,,add,bs,P2046
357222654,2016-07-13T22:33:03Z,,,en,add,en,P2046
357222706,2016-07-13T22:33:21Z,,nl,,update,nl,P2046
359426573,2016-07-25T07:34:58Z,ka,,,add,ka,P2046
363417107,2016-08-11T14:21:03Z,ml,,,add,ml,P2046
363417117,2016-08-11T14:21:04Z,,ml,,add,ml,P2046
368987350,2016-08-24T08:18:16Z,ku-latn,,,add,ku-latn,P2046
383126432,2016-10-02T09:17:23Z,th,,,update,th,P2046
383126434,2016-10-02T09:17:24Z,,,th,add,th,P2046
384599712,2016-10-07T15:40:35Z,zh-hk,,,add,zh-hk,P2046
384599714,2016-10-07T15:40:35Z,yue,,,add,yue,P2046
384599717,2016-10-07T15:40:36Z,zh-cn,,,add,zh-cn,P2046
384599720,2016-10-07T15:40:37Z,zh-hant,,,add,zh-hant,P2046
384599725,2016-10-07T15:40:37Z,zh-mo,,,add,zh-mo,P2046
384599727,2016-10-07T15:40:38Z,zh-my,,,add,zh-my,P2046
384599731,2016-10-07T15:40:39Z,zh-sg,,,add,zh-sg,P2046
384599733,2016-10-07T15:40:39Z,zh-tw,,,add,zh-tw,P2046
410191961,2016-11-22T03:48:14Z,ba,,,add,ba,P2046
410191964,2016-11-22T03:48:14Z,,,ba,add,ba,P2046
415373242,2016-12-10T10:43:38Z,ca,,,update,ca,P2046
415373284,2016-12-10T10:43:47Z,,,ca,add,ca,P2046
417114061,2016-12-16T20:25:28Z,hsb,,,add,hsb,P2046
417114066,2016-12-16T20:25:29Z,,hsb,,add,hsb,P2046
433954995,2017-01-21T13:56:22Z,oc,,,add,oc,P2046
433955004,2017-01-21T13:56:23Z,,oc,,add,oc,P2046
433955010,2017-01-21T13:56:23Z,,,oc,add,oc,P2046
449280031,2017-02-15T22:10:24Z,vmf,,,add,vmf,P2046
449280049,2017-02-15T22:10:25Z,,vmf,,add,vmf,P2046
449280058,2017-02-15T22:10:26Z,,,vmf,add,vmf,P2046
463048945,2017-03-07T10:38:50Z,ur,,,add,ur,P2046
463048949,2017-03-07T10:38:51Z,,ur,,add,ur,P2046
465944346,2017-03-13T19:19:45Z,,fi,,add,fi,P2046
466015308,2017-03-13T21:51:29Z,,,en,add,en,P2046
472442404,2017-04-05T13:31:03Z,ia,,,add,ia,P2046
482869577,2017-05-07T08:49:08Z,hr,,,add,hr,P2046
483336618,2017-05-08T13:17:50Z,,ar,,add,ar,P2046
488567489,2017-05-23T05:32:09Z,tl,,,add,tl,P2046
488567492,2017-05-23T05:32:10Z,,,tl,add,tl,P2046
495635818,2017-06-05T13:46:18Z,tg,,,add,tg,P2046
500659536,2017-06-14T02:47:16Z,yo,,,add,yo,P2046
512671641,2017-07-03T16:49:21Z,tr,,,add,tr,P2046
512671643,2017-07-03T16:49:22Z,,,tr,add,tr,P2046
514115349,2017-07-05T22:59:29Z,en,,,update,en,P2046
525736466,2017-07-25T21:35:46Z,sq,,,add,sq,P2046
525736475,2017-07-25T21:35:47Z,,sq,,add,sq,P2046
525736482,2017-07-25T21:35:48Z,,,sq,add,sq,P2046
529229325,2017-07-31T01:02:48Z,ast,,,add,ast,P2046
529229330,2017-07-31T01:02:49Z,,ast,,add,ast,P2046
529229338,2017-07-31T01:02:50Z,,,ast,add,ast,P2046
530826650,2017-08-02T19:01:50Z,gsw,,,add,gsw,P2046
544054559,2017-08-22T18:22:35Z,,,en,add,en,P2046
550070262,2017-09-01T15:43:04Z,ilo,,,add,ilo,P2046
550070266,2017-09-01T15:43:05Z,,ilo,,add,ilo,P2046
554666841,2017-09-09T07:52:55Z,pa,,,add,pa,P2046
554666858,2017-09-09T07:52:57Z,,pa,,add,pa,P2046
557046505,2017-09-12T11:10:20Z,ce,,,add,ce,P2046
560664084,2017-09-17T12:58:33Z,te,,,add,te,P2046
560664100,2017-09-17T12:58:34Z,,te,,add,te,P2046
560664117,2017-09-17T12:58:35Z,,,te,add,te,P2046
569104908,2017-09-29T18:00:07Z,tg-cyrl,,,add,tg-cyrl,P2046
573281758,2017-10-06T14:49:52Z,,pl,,add,pl,P2046
583839185,2017-10-25T06:14:18Z,,pt,,add,pt,P2046
583839189,2017-10-25T06:14:19Z,,,pt,add,pt,P2046
584335361,2017-10-26T08:11:45Z,tt,,,add,tt,P2046
586586210,2017-10-30T23:37:34Z,gl,,,add,gl,P2046
586586219,2017-10-30T23:37:35Z,,gl,,add,gl,P2046
586586227,2017-10-30T23:37:36Z,,,gl,add,gl,P2046
608457165,2017-12-14T13:18:55Z,,,el,add,el,P2046
659818227,2018-04-02T08:10:34Z,ps,,,add,ps,P2046
660987344,2018-04-04T15:45:33Z,,,en,add,en,P2046
679336111,2018-05-14T07:30:04Z,mr,,,add,mr,P2046
679336120,2018-05-14T07:30:05Z,hi,,,add,hi,P2046
679336126,2018-05-14T07:30:06Z,,mr,,add,mr,P2046
679336132,2018-05-14T07:30:07Z,,hi,,add,hi,P2046
693351554,2018-06-10T10:04:14Z,tr,,,update,tr,P2046
693351563,2018-06-10T10:04:15Z,,tr,,add,tr,P2046
693351570,2018-06-10T10:04:16Z,,,tr,add,tr,P2046
705065107,2018-07-01T15:06:47Z,nn,,,add,nn,P2046
705065110,2018-07-01T15:06:48Z,,,nn,add,nn,P2046
705199980,2018-07-01T21:30:25Z,cs,,,update,cs,P2046
705199983,2018-07-01T21:30:26Z,,cs,,add,cs,P2046
705199987,2018-07-01T21:30:27Z,,,cs,update,cs,P2046
723100084,2018-08-08T23:20:48Z,la,,,add,la,P2046
729496282,2018-08-19T17:58:37Z,tt-cyrl,,,add,tt-cyrl,P2046
699914999,2018-06-21T20:04:22Z,en,,,add,en,P5353
699915068,2018-06-21T20:04:32Z,de,,,add,de,P5353
699915176,2018-06-21T20:04:46Z,,de,,add,de,P5353
700466089,2018-06-22T13:24:23Z,pt,,,add,pt,P5353
700466096,2018-06-22T13:24:23Z,eo,,,add,eo,P5353
700788190,2018-06-22T23:57:56Z,sr,,,add,sr,P5353
701073349,2018-06-23T09:24:48Z,mk,,,add,mk,P5353
701242265,2018-06-23T14:39:58Z,uk,,,add,uk,P5353
701242269,2018-06-23T14:39:58Z,,uk,,add,uk,P5353
701926538,2018-06-24T16:22:57Z,zh-hans,,,add,zh-hans,P5353
702438183,2018-06-25T15:22:05Z,hu,,,add,hu,P5353
702478198,2018-06-25T17:03:26Z,,,de,add,de,P5353
702852067,2018-06-26T09:47:51Z,da,,,add,da,P5353
702852075,2018-06-26T09:47:51Z,nl,,,add,nl,P5353
702852078,2018-06-26T09:47:52Z,,nl,,add,nl,P5353
704590369,2018-06-30T12:57:31Z,ar,,,add,ar,P5353
704590385,2018-06-30T12:57:34Z,,,ar,add,ar,P5353
709133883,2018-07-11T05:03:42Z,ja,,,add,ja,P5353
709133885,2018-07-11T05:03:43Z,,ja,,add,ja,P5353
712532325,2018-07-18T20:11:47Z,es,,,add,es,P5353
712698338,2018-07-19T07:01:25Z,ca,,,add,ca,P5353
175418861,2014-11-20T00:34:55Z,en,,,add,en,P1614
175779322,2014-11-21T21:28:36Z,nb,,,add,nb,P1614
175938052,2014-11-22T10:25:26Z,zh-hans,,,add,zh-hans,P1614
175938068,2014-11-22T10:25:30Z,zh-hans,,,update,zh-hans,P1614
175938103,2014-11-22T10:25:40Z,,zh-hans,,add,zh-hans,P1614
176505168,2014-11-24T15:23:28Z,ru,,,add,ru,P1614
177456236,2014-11-28T02:25:22Z,de,,,add,de,P1614
177456302,2014-11-28T02:26:09Z,,de,,add,de,P1614
178862322,2014-12-03T12:36:30Z,nl,,,add,nl,P1614
196194195,2015-02-13T15:58:52Z,fr,,,add,fr,P1614
196194440,2015-02-13T16:00:20Z,,fr,,add,fr,P1614
